"","obfuscation.problem","ndb.sites.siteid","ndb.sites.sitename","ndb.publications.publicationid","doi","isbn","ndb.publications.citation","ndb.publications.pubtypeid","ndb.collectionunits.collectionunitid","ndb.collectionunits.handle","discovery","ndb.analysisunits.analysisunitid","ndb.analysisunits.analysisunitname","ndb.geochronology.geochronid","ndb.geochronology.labnumber","ndb.geochronology.age","ndb.geochronology.errorolder","ndb.geochronology.erroryounger","ndb.geochronology.infinite","ndb.geochronology.materialdated","taxonname","ndb.variables.taxonid","elementdated","ndb.variables.variableelementid","ndb.repositoryinstitutions.repositoryid","repository","acronym","ndb.specimens.specimennr","ndb.geochronology.depth","ndb.geochronology.notes","ndb.radiocarbon.radiocarbonmethodid","ndb.radiocarbon.d13C","ndb.radiocarbon.d15N","ndb.radiocarbon.C:N","rejected","ndb.geochronology.agetypeid","ndb.geochronology.geochrontypeid","human","validationnotes","geochronologyid","datasetid","sampleid","datasetid.1","analysisunitid"
"1874","",23593,"Boardwalk [GbTo-31]",NA,NA,NA,"Stewart, Kathlyn M., Frances L. Stewart, and Gary Coupland. “Boardwalk, Northern Northwest Coast, Canada—A New Face to an Old Site.” Canadian Journal of Archaeology / Journal Canadien d’Archéologie 33, no. 2 (2009): 205–33. http://www.jstor.org/stable/41104462.","1",28310,"FM4363","CARD",255826,"Areas B and D",NA,"TO-10892",1050,60,60,FALSE,"Charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-25,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1875","",23593,"Boardwalk [GbTo-31]",NA,NA,NA,"Stewart, Kathlyn M., Frances L. Stewart, and Gary Coupland. “Boardwalk, Northern Northwest Coast, Canada—A New Face to an Old Site.” Canadian Journal of Archaeology / Journal Canadien d’Archéologie 33, no. 2 (2009): 205–33. http://www.jstor.org/stable/41104462.","1",28310,"FM4363","CARD",255826,"Areas B and D",NA,"TO-12057",890,60,60,FALSE,"Charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-25,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1876","",23593,"Boardwalk [GbTo-31]",NA,NA,NA,"Stewart, Kathlyn M., Frances L. Stewart, and Gary Coupland. “Boardwalk, Northern Northwest Coast, Canada—A New Face to an Old Site.” Canadian Journal of Archaeology / Journal Canadien d’Archéologie 33, no. 2 (2009): 205–33. http://www.jstor.org/stable/41104462.","1",28310,"FM4363","CARD",255826,"Areas B and D",NA,"TO-12058",980,60,60,FALSE,"Charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-25,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1877","",23593,"Boardwalk [GbTo-31]",NA,NA,NA,"Stewart, Kathlyn M., Frances L. Stewart, and Gary Coupland. “Boardwalk, Northern Northwest Coast, Canada—A New Face to an Old Site.” Canadian Journal of Archaeology / Journal Canadien d’Archéologie 33, no. 2 (2009): 205–33. http://www.jstor.org/stable/41104462.","1",28310,"FM4363","CARD",255826,"Areas B and D",NA,"TO-12059",1050,60,60,FALSE,"Charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-25,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1878","",23597,"Bison Skull [OaRw-2]","7292.0",NA,NA,NA,NA,28314,"FM4232","CARD",255834,"Assemblage",NA,"Beta-94895",100,50,50,FALSE,"caribou bone collagen; collagène osseux de caribou, Rangifer tarandus","Rangifer tarandus",NA,NA,NA,NA,NA,NA,NA,NA,"west component, test pit",1,-19,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40820,255834
"1879","",23616,"Goldstream Creek Grizzly [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,43651,"FM4439","literature search",255870,"Assemblage 5",NA,"AA-26798",35200,2000,2000,FALSE,"bone, Equus cf. E. hemione","Equus cf. E. hemionus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-20.3,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40836,255870
"1880","",23616,"Goldstream Creek Grizzly [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,43651,"FM4439","literature search",255870,"Assemblage 5",NA,"AA-26794",36400,2300,2300,FALSE,"bone, Equus cf. E. hemione","Equus cf. E. hemionus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-20.6,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40836,255870
"1881","",23616,"Goldstream Creek Grizzly [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,43651,"FM4439","literature search",255872,"E caballus finds",NA,"AA-26838",18080,260,260,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-20.7,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40836,255872
"1882","",23616,"Goldstream Creek Grizzly [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,43651,"FM4439","literature search",255872,"E caballus finds",NA,"AA-26834",19835,155,155,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-20.77,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40836,255872
"1883","",23616,"Goldstream Creek Grizzly [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,43651,"FM4439","literature search",255872,"E caballus finds",NA,"AA-26856",20230,320,320,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-21.8,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40836,255872
"1884","",23616,"Goldstream Creek Grizzly [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,43651,"FM4439","literature search",255872,"E caballus finds",NA,"AA-26832",13250,160,160,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-21.624,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40836,255872
"1885","",23616,"Goldstream Creek Grizzly [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,43651,"FM4439","literature search",255872,"E caballus finds",NA,"AA-26822",12710,170,170,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-21.602,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40836,255872
"1886","",23616,"Goldstream Creek Grizzly [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,43651,"FM4439","literature search",255872,"E caballus finds",NA,"AA-26813",20170,320,320,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-21.358,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40836,255872
"1887","",23616,"Goldstream Creek Grizzly [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,43651,"FM4439","literature search",255872,"E caballus finds",NA,"AA-26817",14120,180,180,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-21.291,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40836,255872
"1888","",23616,"Goldstream Creek Grizzly [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,43651,"FM4439","literature search",255872,"E caballus finds",NA,"AA-26814",22300,410,410,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-21.224,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40836,255872
"1889","",23616,"Goldstream Creek Grizzly [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,43651,"FM4439","literature search",255872,"E caballus finds",NA,"AA-26815",20010,340,340,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-20.86,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40836,255872
"1890","",23616,"Goldstream Creek Grizzly [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,43651,"FM4439","literature search",255872,"E caballus finds",NA,"AA-26801",19390,290,290,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-20.78,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40836,255872
"1891","",23616,"Goldstream Creek Grizzly [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,43651,"FM4439","literature search",255872,"E caballus finds",NA,"AA-26806",16480,210,210,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-20.668,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40836,255872
"1892","",23618,"Fox Permafrost Tunnel [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,28336,"FM4444","literature search",256118,"Assemblage",NA,"AA-26810",12560,140,140,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-21.767,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40862,256118
"1893","",23618,"Fox Permafrost Tunnel [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,28336,"FM4444","literature search",256118,"Assemblage",NA,"AA-26835",19580,300,300,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-21.75,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40862,256118
"1894","",23618,"Fox Permafrost Tunnel [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,28336,"FM4444","literature search",256118,"Assemblage",NA,"AA-26783",35000,2100,2100,FALSE,"bone, Equus cf. E. hemione","Equus cf. E. hemionus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-20.401,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40862,256118
"1895","",23618,"Fox Permafrost Tunnel [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,28336,"FM4444","literature search",256118,"Assemblage",NA,"AA-26870",19900,305,305,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-20.9,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40862,256118
"1896","",23618,"Fox Permafrost Tunnel [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,28336,"FM4444","literature search",256118,"Assemblage",NA,"AA-26872",20450,350,350,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-21,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40862,256118
"1897","",23618,"Fox Permafrost Tunnel [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,28336,"FM4444","literature search",256118,"Assemblage",NA,"AA-26825",19740,300,300,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-21.21,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40862,256118
"1898","",23618,"Fox Permafrost Tunnel [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,28336,"FM4444","literature search",256118,"Assemblage",NA,"AA-26837",16130,240,240,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-21.3,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40862,256118
"1899","",23618,"Fox Permafrost Tunnel [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,28336,"FM4444","literature search",256118,"Assemblage",NA,"AA-26844",21800,370,370,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-21,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40862,256118
"1900","",23618,"Fox Permafrost Tunnel [AKFAI-VP]",NA,"10.1038/nature02098",NA,NA,NA,28336,"FM4444","literature search",256118,"Assemblage",NA,"AA-26861",20560,330,330,FALSE,"bone, Equus ferus/caballus","Equus caballus ferus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-20.8,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40862,256118
"1901","",13138,"Colorado Creek",NA,"10.2458/azu_rc.57.18436",NA,NA,NA,28382,"FM4484","literature search",256640,"Unit 7/8 Upper",NA,"Beta-362611",16370,80,80,FALSE,"bone, Mammuthus neural spine","Mammuthus sp.",NA,"neural spine",NA,343,"University of Alaska Museum","UAM","ES:24056",NA,NA,1,-21.5,NA,NA,FALSE,4,2,FALSE,NA,NA,NA,NA,40942,256640
"1902","",13138,"Colorado Creek",NA,"10.2458/azu_rc.57.18436",NA,NA,NA,28382,"FM4484","literature search",256640,"Unit 7/8 Upper",NA,"Beta-362609",16100,60,60,FALSE,"hair, Mammuthus","Mammuthus sp.",NA,"hair",NA,343,"University of Alaska Museum","UAM","ES:24056",NA,NA,1,-23,NA,NA,FALSE,4,2,FALSE,NA,NA,NA,NA,40942,256640
"1903","",13138,"Colorado Creek",NA,"10.2458/azu_rc.57.18436",NA,NA,NA,28382,"FM4484","literature search",256641,"Units 6 and 8",NA,"Beta-362610",16590,80,80,FALSE,"bone, Rangifer humerus","Rangifer sp.",NA,"humerus",NA,343,"University of Alaska Museum","UAM","UAM:ES:24096",NA,NA,1,-18.8,NA,NA,FALSE,4,2,FALSE,NA,NA,NA,NA,40942,256641
"1904","",13138,"Colorado Creek",NA,"10.2458/azu_rc.57.18436",NA,NA,NA,28382,"FM4484","literature search",256641,"Units 6 and 8",NA,"Beta-362612",16470,70,70,FALSE,"bone, Equus calcaneum","Equus sp.",NA,"calcaneum",NA,343,"University of Alaska Museum","UAM","UAM:ES:24107",NA,NA,1,-21.1,NA,NA,FALSE,4,2,FALSE,NA,NA,NA,NA,40942,256641
"1905","",13138,"Colorado Creek",NA,"10.2458/azu_rc.57.18436",NA,NA,NA,28382,"FM4484","literature search",256641,"Units 6 and 8",NA,"Beta-362613",15650,50,50,FALSE,"bone, Bison third phalanx","Bison sp.",NA,"third phalanx",NA,343,"University of Alaska Museum","UAM","UAM:ES:24061",NA,NA,1,-20.4,NA,NA,FALSE,4,2,FALSE,NA,NA,NA,NA,40942,256641
"1906","",13138,"Colorado Creek",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,28382,"FM4484","literature search",256642,"Unit 4/5 Lowest",NA,"V-48152",22850,250,250,FALSE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,40942,256642
"1907","",13138,"Colorado Creek",NA,"10.2458/azu_rc.57.18436",NA,NA,NA,28382,"FM4484","literature search",256642,"Unit 4/5 Lowest",NA,"Beta-398990",22650,90,90,FALSE,"bone, Mammuthus vertebra","Mammuthus sp.",NA,"vertebra",NA,343,"University of Alaska Museum","UAM","ES:24009",NA,NA,1,-21.6,NA,NA,FALSE,4,2,FALSE,NA,NA,NA,NA,40942,256642
"1908","",23894,"Crenshaw Site [3MI6]",NA,"10.1017/S0033822200001892",NA,NA,NA,28669,"FM3291","literature search",271598,"Structure (Feature 6)",NA,"Tx-1359",790,270,270,FALSE,"deer bone",NA,NA,NA,NA,NA,NA,NA,NA,NA,"small sample size",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1909","",23894,"Crenshaw Site [3MI6]",NA,"10.1017/S0033822200001892",NA,NA,NA,28669,"FM3291","literature search",271598,"Structure (Feature 6)",NA,"Tx-1355",520,60,60,FALSE,"deer bone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1910","",23894,"Crenshaw Site [3MI6]",NA,"10.1017/S0033822200001892",NA,NA,NA,28669,"FM3291","literature search",271598,"Structure (Feature 6)",NA,"Tx-1356",960,60,60,FALSE,"wood charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1911","",23894,"Crenshaw Site [3MI6]",NA,"10.1017/S0033822200001892",NA,NA,NA,28669,"FM3291","literature search",271599,"Antler Pile (Feature 1)",NA,"Tx-1361",790,70,70,FALSE,"wood charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"deer antler",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1912","",23894,"Crenshaw Site [3MI6]",NA,"10.1017/S0033822200001892",NA,NA,NA,28669,"FM3291","literature search",271600,"Area 1",NA,"Tx-1353",940,50,50,FALSE,"twig and bark particles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1913","",23894,"Crenshaw Site [3MI6]",NA,"10.1017/S0033822200001892",NA,NA,NA,28669,"FM3291","literature search",271600,"Area 1",NA,"Tx-1352",950,50,50,FALSE,"wood charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1914","",23894,"Crenshaw Site [3MI6]",NA,"10.1017/S0033822200001892",NA,NA,NA,28669,"FM3291","literature search",271600,"Area 1",NA,"Tx-1351",850,50,50,FALSE,"wood charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"date rejected by author: too young",2,NA,NA,NA,TRUE,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1915","",23894,"Crenshaw Site [3MI6]",NA,"10.1017/S0033822200001892",NA,NA,NA,28669,"FM3291","literature search",271600,"Area 1",NA,"Tx-1698",830,70,70,FALSE,"wood charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pine cone fragments",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1916","",23894,"Crenshaw Site [3MI6]",NA,"10.1017/S0033822200001892",NA,NA,NA,28669,"FM3291","literature search",271600,"Area 1",NA,"Tx-1360",970,60,60,FALSE,"wood charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1917","",23894,"Crenshaw Site [3MI6]",NA,"10.1017/S0033822200001892",NA,NA,NA,28669,"FM3291","literature search",271609,"Plot 1 Area 4",NA,"Tx-1354",1060,60,60,FALSE,"wood charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1918","",23894,"Crenshaw Site [3MI6]",NA,"10.1017/S0033822200001892",NA,NA,NA,28669,"FM3291","literature search",271609,"Plot 1 Area 4",NA,"Tx-1358",890,50,50,FALSE,"wood charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"twig, bark, and pine cone fragments",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1919","",23894,"Crenshaw Site [3MI6]",NA,"10.1017/S0033822200001892",NA,NA,NA,28669,"FM3291","literature search",271610,"Plot 1 Area 4",NA,"Tx-1357",1050,70,70,FALSE,"wood charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1920","",24231,"Port au Choix Site [EeBi-2]",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","CARD",284888,"EeBi-2",NA,"I-4380",3230,220,220,FALSE,"plant remains, Betula sp.? bark","Betula",NA,NA,NA,NA,NA,NA,NA,NA,"Locus IV, Burial 2, grave of an infant",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1921","",24231,"Port au Choix Site [EeBi-2]",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","CARD",284888,"EeBi-2",NA,"Y-2609",5120,120,120,FALSE,"wood",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Locus II, Burial 42, in the centre of a large bog iron nodule placed as grave offering",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1922","",24231,"Port au Choix Site [EeBi-2]",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","CARD",284888,"EeBi-2",NA,"I-4677",3410,100,100,FALSE,"wood charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Locus I, bone removed by construction activities",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1923","",24231,"Port au Choix Site [EeBi-2]",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","CARD",284888,"EeBi-2",NA,"I-4682",3690,90,90,FALSE,"wood charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Locus II, Burial 22, same sample as Y-2608 and I-3788",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1924","",24231,"Port au Choix Site [EeBi-2]",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","CARD",284888,"EeBi-2",NA,"Y-2608",3370,80,80,FALSE,"wood charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Locus II, Burial 22, same sample as I-3788 and I-4682",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1925","",24231,"Port au Choix Site [EeBi-2]",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","CARD",284888,"EeBi-2",NA,"AA-33920",3826,38,38,FALSE,"bone collagen, Rangifer tarandus","Rangifer tarandus",NA,NA,NA,NA,NA,NA,NA,NA,"Locus II, Burial 35B",1,-17.4,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1926","",24231,"Port au Choix Site [EeBi-2]",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","CARD",284888,"EeBi-2",NA,"AA-29482",3825,60,60,FALSE,"bone collagen, Rangifer tarandus","Rangifer tarandus",NA,NA,NA,NA,NA,NA,NA,NA,"Locus II, Burial 35B",1,-19.7,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1927","",24231,"Port au Choix Site [EeBi-2]",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","CARD",284888,"EeBi-2",NA,"AA-33919",3777,44,44,FALSE,"bone collagen, Castor canadensis incisor","Castor canadensis",NA,"incisor",NA,NA,NA,NA,NA,NA,"Locus II, Burial 35B",1,-21,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1928","",24231,"Port au Choix Site [EeBi-2]",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","CARD",284888,"EeBi-2",NA,"I-3788",4290,110,110,FALSE,"wood charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Locus II, Burial 22, same sample as Y-2608 and I-4682",2,-25,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1929","",24231,"Port au Choix 3",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","literature search",284888,"EeBi-2",NA,"I-4678",3930,130,130,FALSE,"bone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1930","",24231,"Port au Choix 3",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","literature search",284888,"EeBi-2",NA,"GSC-1403",4690,130,130,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1931","",24231,"Port au Choix 3",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","literature search",284888,"EeBi-2",NA,"GrA-6666",4130,50,50,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1932","",24231,"Port au Choix 3",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","literature search",284888,"EeBi-2",NA,"GrA-6527",4100,50,50,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1933","",24231,"Port au Choix 3",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","literature search",284888,"EeBi-2",NA,"GrA-6526",4150,50,50,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1934","",24231,"Port au Choix 3",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","literature search",284888,"EeBi-2",NA,"GrA-6525",4000,50,50,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1935","",24231,"Port au Choix 3",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","literature search",284888,"EeBi-2",NA,"GrA-6501",4130,50,50,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"1936","",24231,"Port au Choix 3",NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.","4",29686,"EEBI-2","literature search",284888,"EeBi-2",NA,"GrA-6496",4000,50,50,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
